id,date,text,views,forwards,replies,reactions
18498,2025-05-01 14:01:06+00:00,,100305,41,0,{}
18497,2025-05-01 14:01:06+00:00,,102796,41,0,{}
18496,2025-05-01 14:01:06+00:00,,101495,41,0,{}
18495,2025-05-01 14:01:06+00:00,"Добавили новые функции в приложении и на сайте⚡️ Листай картинки и смотри, что изменилось!",101554,42,70,"{""ReactionEmoji(emoticon='❤')"": 677, 'ReactionCustomEmoji(document_id=5343638107403087029)': 345, ""ReactionEmoji(emoticon='🔥')"": 171, ""ReactionEmoji(emoticon='⚡')"": 53, ""ReactionEmoji(emoticon='👍')"": 51, ""ReactionEmoji(emoticon='😁')"": 10}"
18494,2025-05-01 12:33:58+00:00,"Встречаемся с Юлей Гаврилиной уже завтра, чтобы обсудить любимые ароматы Zielinski & Rozen! 

📍 2 мая в 17:00 в ТЦ Неглинная 

Все подробности здесь!",106503,215,27,"{""ReactionEmoji(emoticon='❤')"": 523, 'ReactionCustomEmoji(document_id=5343638107403087029)': 238, ""ReactionEmoji(emoticon='🔥')"": 147, ""ReactionEmoji(emoticon='👍')"": 69, ""ReactionEmoji(emoticon='😁')"": 15, ""ReactionEmoji(emoticon='😇')"": 2}"
18493,2025-05-01 09:34:11+00:00,,118749,62,0,{}
18492,2025-05-01 09:34:11+00:00,,121289,64,0,{}
18491,2025-05-01 09:34:11+00:00,,119969,62,0,{}
18490,2025-05-01 09:34:11+00:00,"Сегодня две хорошие новости сразу: начало праздников и официальное открытие шашлычного сезона!

Собираемся восстановить душевное равновесие, провести время с близкими и попробовать вкусности с мангала. Делимся своим списком покупок на майские:

— складной столик для пикника Genshin Impact 
— винный столик-менажница Welovewood 
— корзина для хранения Topgift 
— плед Cotton 
— термос для еды Bobber 
— бокалы Crystalex 
— кружка «Волшебно тут» 
— миска Que Rico 

Реклама",120041,61,35,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 535, ""ReactionEmoji(emoticon='❤')"": 302, ""ReactionEmoji(emoticon='🔥')"": 138, ""ReactionEmoji(emoticon='👍')"": 72, ""ReactionEmoji(emoticon='😁')"": 37, ""ReactionEmoji(emoticon='⚡')"": 18, ""ReactionEmoji(emoticon='😍')"": 18}"
18489,2025-05-01 07:35:12+00:00,"На майских мы будем очень заняты... 

Что еще забыли?",112083,119,91,"{""ReactionEmoji(emoticon='❤')"": 1265, 'ReactionCustomEmoji(document_id=5343638107403087029)': 585, ""ReactionEmoji(emoticon='🔥')"": 257, ""ReactionEmoji(emoticon='😁')"": 83, ""ReactionEmoji(emoticon='👍')"": 38, ""ReactionEmoji(emoticon='😇')"": 18, ""ReactionEmoji(emoticon='⚡')"": 16}"
18488,2025-05-01 05:02:00+00:00,"Лаймовое всё! Скидки до −60%💚

Врываемся в ФИНАЛЬНУЮ РАСПРОДАЖУ СЕЗОНА! Это тысячи и тысячи товаров по самым выгодным ценам, которые ждали своего часа всю весну. 

Люксовый парфюм, LED-маски, фены-стайлеры, товары для детей, одежда и сумки — ищи лаймовые скидки на всё, что так давно хотелось. На сайте, в приложении и во всех магазинах!

Реклама",109352,102,78,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 561, ""ReactionEmoji(emoticon='❤')"": 334, ""ReactionEmoji(emoticon='👍')"": 173, ""ReactionEmoji(emoticon='🔥')"": 86, ""ReactionEmoji(emoticon='😍')"": 13, ""ReactionEmoji(emoticon='😇')"": 13, ""ReactionEmoji(emoticon='😁')"": 11}"
18486,2025-04-30 18:33:06+00:00,,119071,45,0,{}
18485,2025-04-30 18:33:06+00:00,"Привет! Я Вика, руководитель SMM-отдела в Золотом Яблоке. В этом посте я уже делилась с вами своими фаворитами для волос, а сейчас мы вместе сделаем распаковку моего последнего заказа👇🏼

 👉 Любимая маска для области вокруг глаз Clé de Peau Beauté. Ее эффект оправдывает любую цену! Внутри упаковки 6 штук, я пользуюсь ими раз в месяц, чтобы убрать следы усталости и разгладить морщинки. Дарила маску маме на Новый год, она тоже была в восторге. 

👉 Для меня очень важно, чтобы тушь хорошо подкручивала мои очень прямые ресницы и не осыпалась в течение дня, поэтому повторяю эту находку Shiseido уже в пятый раз.  Она идеально справляется! Обязательно перед нанесением туши использую керлер, а после — немного расчесываю специальной щеточкой.  

👉 Я очень серьезно отношусь к здоровью и делаю чекапы раз в полгода. Нехватку витаминов всегда регулирую питанием + БАДами*. Новинка в моем заказе — капсулы YOUSHOU с витаминами группы B, черникой и травами. Я не ем продукты животного происхождения, поэтому такая добавка идеально дополняет мое питание.  

👉 Раздел «Украшения» — мой второй любимый после категории «Волосы». В этом заказе у меня идеальный аксессуар к летним образам — бусы Veltom из натурального жемчуга. Планирую носить их с базовой футболкой и джинсами, а также с вечерними нарядами.  

Делитесь, что было в ваших последних заказах, и рассказывайте, что понравилось из моего! Буду все читать🤓

* БАДы не являются лекарственным средством.

Реклама",120313,45,55,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 566, ""ReactionEmoji(emoticon='❤')"": 393, ""ReactionEmoji(emoticon='🔥')"": 177, ""ReactionEmoji(emoticon='👍')"": 114, ""ReactionEmoji(emoticon='😁')"": 21, ""ReactionEmoji(emoticon='😍')"": 14}"
18484,2025-04-30 18:01:14+00:00,,107396,18,0,{}
18483,2025-04-30 18:01:14+00:00,"Причина для улыбок? Новый заказ из Золотого Яблока💚

Показываем 4 повода улыбнуться сегодня:
— электрическая зубная щетка Oral-B
— карандаш для глаз Annbeauty
— румяна-помада Into You 
— маска для лица RAD 

Реклама",110394,19,20,"{""ReactionEmoji(emoticon='❤')"": 585, 'ReactionCustomEmoji(document_id=5343638107403087029)': 285, ""ReactionEmoji(emoticon='👍')"": 178, ""ReactionEmoji(emoticon='😍')"": 78, ""ReactionEmoji(emoticon='🔥')"": 21, ""ReactionEmoji(emoticon='😇')"": 12, ""ReactionEmoji(emoticon='😁')"": 11}"
18482,2025-04-30 17:30:08+00:00,"Дарим суперзеленый набор натуральной косметики Weleda💚

Здесь ты найдешь полноценный уход за кожей лица и тела, а также средства для волос и полости рта. Для участия в розыгрыше:
 
— подписывайся на канал @goldapple; 
— нажимай на кнопку «участвую» ниже; 
— делись постом с друзьями, которые тоже хотели бы проверить удачу✨ 

* Принимая участие в конкурсе, ты даешь согласие на публикацию активной ссылки на свой аккаунт в случае победы.

Наш бот автоматически выберет одного победителя 7 мая, его ник появится в тексте этого поста! Участвует вся Россия.  

Реклама. ООО «Екатеринбург Яблоко», ИНН 6670381056. Erid: 2VSb5xWsKse

Конкурс завершен в 07.05.2025 13:00 МСК
Всего участников: 25873
Поздравляем победителей: 
Yankiss - @Yanok_222",112059,2743,7,"{""ReactionEmoji(emoticon='❤')"": 2937, 'ReactionCustomEmoji(document_id=5343638107403087029)': 1292, ""ReactionEmoji(emoticon='👍')"": 818, ""ReactionEmoji(emoticon='🔥')"": 354, ""ReactionEmoji(emoticon='😍')"": 78, ""ReactionEmoji(emoticon='⚡')"": 54, ""ReactionEmoji(emoticon='😇')"": 53, ""ReactionEmoji(emoticon='😁')"": 41}"
18481,2025-04-30 16:15:36+00:00,"А что, кто-то тратит подарочную карту не сразу? 

Реклама",94171,176,70,"{""ReactionEmoji(emoticon='❤')"": 1121, ""ReactionEmoji(emoticon='😁')"": 517, 'ReactionCustomEmoji(document_id=5343638107403087029)': 368, ""ReactionEmoji(emoticon='👍')"": 97, ""ReactionEmoji(emoticon='🔥')"": 34, ""ReactionEmoji(emoticon='⚡')"": 15, ""ReactionEmoji(emoticon='😍')"": 13, ""ReactionEmoji(emoticon='😇')"": 12}"
18480,2025-04-30 15:43:32+00:00,,96194,64,0,{}
18479,2025-04-30 15:43:32+00:00,,100697,100,0,{}
18478,2025-04-30 15:43:32+00:00,,101474,66,0,{}
18477,2025-04-30 15:43:32+00:00,,91396,79,0,{}
18476,2025-04-30 15:43:32+00:00,,92315,63,0,{}
18475,2025-04-30 15:43:32+00:00,"Сегодня мы изучили Золотое Яблоко еще на 1% — рассказываем!

У нас появились новые бренды, среди которых и известный Adidas, и те, которые еще ждут знакомства. Сохраняйте и исследуйте вместе с нами:  

— мусс для укладки Sowell Studio
— ампульная лифтинг-сыворотка Dr. Oracle
— парфюмерная вода Tous
— кроссовки Adidas
— парфюмерная вода Stereotype
— детокс-напиток на каждый день Any Buddy*

* БАДы не являются лекарственным средством.

Реклама",92761,64,14,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 461, ""ReactionEmoji(emoticon='❤')"": 294, ""ReactionEmoji(emoticon='😍')"": 113, ""ReactionEmoji(emoticon='👍')"": 81, ""ReactionEmoji(emoticon='🔥')"": 17, ""ReactionEmoji(emoticon='😁')"": 10, ""ReactionEmoji(emoticon='⚡')"": 8}"
18474,2025-04-30 15:10:23+00:00,"Всё лето будем использовать эти средства для сияния и защиты от солнца✨

Они входят в гамму Ambre Solaire от Garnier, которая существует уже 90 лет и подходит для чувствительного типа кожи!  Включаем в ежедневный уход:

▫️ легкий флюид с SPF 50+ и гиалуроновой кислотой, когда коже понадобится дополнительное увлажнение; 
▫️ сыворотку с SPF 50+ и комплексом церамидов, если будет нужно восстановить защитный барьер; 
▫️ автозагар в каплях, когда захочется бронзовый оттенок кожи даже в пасмурную погоду.

Реклама",90754,62,32,"{""ReactionEmoji(emoticon='👍')"": 349, ""ReactionEmoji(emoticon='❤')"": 263, 'ReactionCustomEmoji(document_id=5343638107403087029)': 188, ""ReactionEmoji(emoticon='⚡')"": 41, ""ReactionEmoji(emoticon='🔥')"": 27, ""ReactionEmoji(emoticon='😁')"": 8, ""ReactionEmoji(emoticon='😍')"": 8}"
18473,2025-04-30 14:28:14+00:00,"Второй — более строгий, поэтому дополнили его акцентными серьгами в форме сердец. 

Для смоки использовали карандаш для глаз Ann Beauty. Он хорошо тушуется и при этом не скатывается. 

Реклама",82747,3,5,"{""ReactionEmoji(emoticon='❤')"": 348, 'ReactionCustomEmoji(document_id=5343638107403087029)': 218, ""ReactionEmoji(emoticon='😁')"": 78, ""ReactionEmoji(emoticon='👍')"": 68, ""ReactionEmoji(emoticon='🔥')"": 29, ""ReactionEmoji(emoticon='⚡')"": 7, ""ReactionEmoji(emoticon='😇')"": 6}"
18472,2025-04-30 14:28:02+00:00,,80675,2,11,"{""ReactionEmoji(emoticon='❤')"": 366, 'ReactionCustomEmoji(document_id=5343638107403087029)': 242, ""ReactionEmoji(emoticon='🔥')"": 104, ""ReactionEmoji(emoticon='👍')"": 68, ""ReactionEmoji(emoticon='😁')"": 15, ""ReactionEmoji(emoticon='😇')"": 11}"
18471,2025-04-30 14:19:41+00:00,"Первый получился нежным и даже романтичным с акцентом на губы. Это помада Clarins c матовым покрытием.

Дополнили образ ниткой натурального жемчуга. Считаем, она вписалась идеально!

Реклама",80430,19,21,"{""ReactionEmoji(emoticon='❤')"": 356, 'ReactionCustomEmoji(document_id=5343638107403087029)': 198, ""ReactionEmoji(emoticon='🔥')"": 94, ""ReactionEmoji(emoticon='👍')"": 74, ""ReactionEmoji(emoticon='😁')"": 17, ""ReactionEmoji(emoticon='😍')"": 1}"
18470,2025-04-30 14:18:02+00:00,,77837,24,12,"{""ReactionEmoji(emoticon='❤')"": 406, 'ReactionCustomEmoji(document_id=5343638107403087029)': 248, ""ReactionEmoji(emoticon='👍')"": 112, ""ReactionEmoji(emoticon='😇')"": 52, ""ReactionEmoji(emoticon='😁')"": 18, ""ReactionEmoji(emoticon='⚡')"": 16, ""ReactionEmoji(emoticon='🔥')"": 16, ""ReactionEmoji(emoticon='😍')"": 15}"
18469,2025-04-30 14:16:51+00:00,"До конца рабочего дня и начала выходных осталось совсем немного⛈️

Если честно, уже планируем, в чем пойдем на ужин вечером... Составили 2 образа, поможете выбрать?",77485,0,6,"{""ReactionEmoji(emoticon='❤')"": 374, 'ReactionCustomEmoji(document_id=5343638107403087029)': 206, ""ReactionEmoji(emoticon='🔥')"": 78, ""ReactionEmoji(emoticon='👍')"": 59, ""ReactionEmoji(emoticon='⚡')"": 25, ""ReactionEmoji(emoticon='😁')"": 12, ""ReactionEmoji(emoticon='😇')"": 12}"
18468,2025-04-30 13:42:11+00:00,,90449,109,0,{}
18467,2025-04-30 13:42:11+00:00,"Узнали у Паулины Андреевой, какие продукты она чаще всего заказывает в Золотом Яблоке. Подробно об этом она рассказала в нашей новой статье на Дзене. А ниже оставляем ссылки на её фавориты:

— тональный крем с витамином С SPF 50 Clinique 
— BB-консилер Erborian 
— матовая помада Estee Lauder 
— мультифункциональная сыворотка SPF 20 okolo
— легкий увлажняющий крем La Mer  
— парфюмерная вода Narciso Rodriguez 
— увлажняющий бальзам Simihaze

Реклама",91269,109,15,"{""ReactionEmoji(emoticon='❤')"": 495, 'ReactionCustomEmoji(document_id=5343638107403087029)': 255, ""ReactionEmoji(emoticon='👍')"": 115, ""ReactionEmoji(emoticon='😁')"": 81, ""ReactionEmoji(emoticon='🔥')"": 18, ""ReactionEmoji(emoticon='😍')"": 5, ""ReactionEmoji(emoticon='⚡')"": 2}"
18466,2025-04-30 13:06:43+00:00,"Начинаем долгожданный стрим⚡️ Недавно мы загадывали бренд, с которым совместно проведем стрим, и вы сразу угадали — это Befree! 

Прямо сейчас визажист и стилист бренда Befree поделятся последними трендами предстоящего сезона. Подключайтесь, чтобы узнать больше бьюти-лайфхаков и модных сочетаний в одежде!

P.S. победителем становится  Er Sever @Ersever, поздравляем💚",111891,16,0,"{""ReactionEmoji(emoticon='❤')"": 323, 'ReactionCustomEmoji(document_id=5343638107403087029)': 183, ""ReactionEmoji(emoticon='😁')"": 88, ""ReactionEmoji(emoticon='👍')"": 79, ""ReactionEmoji(emoticon='🔥')"": 19, ""ReactionEmoji(emoticon='⚡')"": 11}"
18465,2025-04-30 12:42:32+00:00,,83247,104,0,{}
18464,2025-04-30 12:42:32+00:00,"Вне зависимости от ответа эта подборка позволит вам сиять при любых обстоятельствах⭐️

Все ссылки найдете в комментариях!

Реклама",85996,99,17,"{""ReactionEmoji(emoticon='❤')"": 570, 'ReactionCustomEmoji(document_id=5343638107403087029)': 316, ""ReactionEmoji(emoticon='⚡')"": 120, ""ReactionEmoji(emoticon='🔥')"": 79, ""ReactionEmoji(emoticon='👍')"": 29, ""ReactionEmoji(emoticon='😍')"": 21, ""ReactionEmoji(emoticon='😁')"": 17}"
18463,2025-04-30 12:38:07+00:00,,82591,30,45,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 494, ""ReactionEmoji(emoticon='❤')"": 207, ""ReactionEmoji(emoticon='⚡')"": 86, ""ReactionEmoji(emoticon='🔥')"": 52, ""ReactionEmoji(emoticon='😁')"": 21, ""ReactionEmoji(emoticon='😇')"": 19, ""ReactionEmoji(emoticon='👍')"": 16}"
18462,2025-04-30 11:39:01+00:00,,90930,194,0,{}
18461,2025-04-30 11:39:01+00:00,"В списке любимых вещей из Японии к аниме и цветению сакуры добавился уход Kyoca💛

Мало того, что мы не можем перестать трогать эти треугольные софт-тач упаковки (настоящий антистресс) — еще и волосы после такого комбо плотные и очень мягкие. Это шампунь и кондиционер из линейки Hydrating & Moisturizing для сухих и поврежденных волос. 

В их основе — запатентованное сочетание аденозина и аминомасляной кислоты. Оно помогает стимулировать рост волос, улучшает их структуру и питает кожу головы. 

Реклама",90295,195,38,"{""ReactionEmoji(emoticon='❤')"": 581, 'ReactionCustomEmoji(document_id=5343638107403087029)': 267, ""ReactionEmoji(emoticon='👍')"": 154, ""ReactionEmoji(emoticon='🔥')"": 71, ""ReactionEmoji(emoticon='😍')"": 16, ""ReactionEmoji(emoticon='😁')"": 15, ""ReactionEmoji(emoticon='😇')"": 5}"
18457,2025-04-30 09:43:47+00:00,"Легендарной сыворотке Double Serum в этом году исполняется 40 лет. Она воплощает в себе ингредиенты, которые растворяются и в воде (водная фаза сыворотки), и в масле (липидная фаза сыворотки). Уникальная двойная формула с 21 природным ингредиентом комплексно воздействует на кожу, повышает ее упругость, делает более гладкой и сияющей. 

Дозатор смешивает 2 фазы сыворотки только в момент нажатия, что позволяет экономично и оптимально ее расходовать. 

А теперь досчитайте до четырех. За это время кто-то успел купить сыворотку Double Serum! Она продается в мире каждые 4 секунды.  Сегодня у бренда можно найти 3 версии: классическую, с более легкой текстурой, и специальную сыворотку для кожи вокруг глаз. О каждой подробнее рассказали на карточках. 

И хотим спросить у вас, какое средство Clarins больше всего нравится вам?

Реклама",98076,98,54,"{""ReactionEmoji(emoticon='❤')"": 612, 'ReactionCustomEmoji(document_id=5343638107403087029)': 254, ""ReactionEmoji(emoticon='😍')"": 108, ""ReactionEmoji(emoticon='👍')"": 84, ""ReactionEmoji(emoticon='😁')"": 16, ""ReactionEmoji(emoticon='🔥')"": 15, ""ReactionEmoji(emoticon='⚡')"": 11}"
18456,2025-04-30 09:17:41+00:00,"История Clarins началась более 70 лет назад на улице Тронше, 35 в Париже. Именно здесь располагался первый Институт красоты. Жак Куртен-Кларанс, основатель бренда, внимательно слушал женщин и узнавал, что им на самом деле хотелось получить от косметических средств. Клиентоориентированность стала ключевым отличием Clarins от других марок того времени. 

Жак Куртен-Кларанс решил сделать ставку на применение растительных ингредиентов в своих средствах и не прогадал. Бренд и сегодня разделяет видение основателя. В лабораториях по всему миру ученые постоянно исследуют редкие растения, чтобы извлечь из них максимальную пользу. Например, в линии Multi-Intensive используется природный аналог ретинола — экстракт харунганы, который не менее эффективен. В 2016 году бренд создал природную лабораторию под открытым небом. В ней на огромном участке изучается и выращивается множество растений, которые потом используются в средствах Clarins. 

Сегодня бренд возглавляют Джонатан Зриен, доктор Оливье Куртен, его племянница и внучка основателя Виржини Куртен, поэтому Clarins до сих пор остается семейной компанией. 

Французский бренд продолжает выпускать новые продукты и улучшать формулы уже полюбившихся средств. Об одном таком расскажем подробнее в следующем посте.",96482,82,35,"{""ReactionEmoji(emoticon='❤')"": 821, 'ReactionCustomEmoji(document_id=5343638107403087029)': 346, ""ReactionEmoji(emoticon='⚡')"": 136, ""ReactionEmoji(emoticon='🔥')"": 89, ""ReactionEmoji(emoticon='👍')"": 53, ""ReactionEmoji(emoticon='😁')"": 12, ""ReactionEmoji(emoticon='😇')"": 10}"
18455,2025-04-30 09:00:34+00:00,,87777,1,23,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 429, ""ReactionEmoji(emoticon='❤')"": 190, ""ReactionEmoji(emoticon='🔥')"": 97, ""ReactionEmoji(emoticon='👍')"": 67, ""ReactionEmoji(emoticon='⚡')"": 18, ""ReactionEmoji(emoticon='😁')"": 18, ""ReactionEmoji(emoticon='😍')"": 1}"
18454,2025-04-30 08:37:52+00:00,,91404,14,14,"{""ReactionEmoji(emoticon='👍')"": 369, 'ReactionCustomEmoji(document_id=5343638107403087029)': 237, ""ReactionEmoji(emoticon='❤')"": 171, ""ReactionEmoji(emoticon='🔥')"": 55, ""ReactionEmoji(emoticon='⚡')"": 14, ""ReactionEmoji(emoticon='😁')"": 10, ""ReactionEmoji(emoticon='😇')"": 3}"
18453,2025-04-30 08:31:38+00:00,"Да, это Clarins! 

Теперь предлагаем отгадать несколько фактов из истории бренда",87461,1,10,"{""ReactionEmoji(emoticon='❤')"": 542, 'ReactionCustomEmoji(document_id=5343638107403087029)': 206, ""ReactionEmoji(emoticon='⚡')"": 129, ""ReactionEmoji(emoticon='👍')"": 74, ""ReactionEmoji(emoticon='🔥')"": 17, ""ReactionEmoji(emoticon='😁')"": 6, ""ReactionEmoji(emoticon='😍')"": 4}"
18452,2025-04-30 08:01:22+00:00,"В любимой рубрике админа #историябренда сегодня расскажем о знаменитом французском бренде❤️

Пишите ваши варианты в комментарии!",88572,1,41,"{""ReactionEmoji(emoticon='❤')"": 432, 'ReactionCustomEmoji(document_id=5343638107403087029)': 233, ""ReactionEmoji(emoticon='🔥')"": 106, ""ReactionEmoji(emoticon='👍')"": 64, ""ReactionEmoji(emoticon='😍')"": 16, ""ReactionEmoji(emoticon='😁')"": 8, ""ReactionEmoji(emoticon='😇')"": 7}"
18451,2025-04-30 06:37:05+00:00,,100672,45,0,{}
18450,2025-04-30 06:37:05+00:00,,100944,43,0,{}
18449,2025-04-30 06:37:05+00:00,,99878,44,0,{}
18448,2025-04-30 06:37:05+00:00,"Сэкономили немного времени тем, кто часами подбирает аксессуары к наряду⛈️

Бранч с подругами, поход в офис или вечерний выход — на каждый случай у нас есть комбо для стилизации:

👉кольцо SHU-SHA
👉сумка Keddo Couture

👉серьги SOKOLOV
👉сумка Furla

👉серьги-гвоздики Swarovski
👉сумка AFINA

Реклама",100036,41,31,"{""ReactionEmoji(emoticon='❤')"": 489, 'ReactionCustomEmoji(document_id=5343638107403087029)': 250, ""ReactionEmoji(emoticon='👍')"": 145, ""ReactionEmoji(emoticon='🔥')"": 46, ""ReactionEmoji(emoticon='😁')"": 19, ""ReactionEmoji(emoticon='😍')"": 14}"
18447,2025-04-30 04:51:05+00:00,,104219,107,0,{}
18446,2025-04-30 04:51:04+00:00,"Эстетика рабочего дня сегодня такая☕️

Ты сидишь в кофейне, что-то активно печатаешь и отвлекаешься,  только чтобы сделать глоток любимого кофе и нанести глянцевый блеск SHIKstudio! Выбрали оттенок Love Game, который представлен только в Золотом Яблоке! 

❤️ — Мечта? 
✨ — Реальность?

Реклама",106853,111,58,"{""ReactionEmoji(emoticon='❤')"": 1552, 'ReactionCustomEmoji(document_id=5343638107403087029)': 1031, ""ReactionEmoji(emoticon='👍')"": 171, ""ReactionEmoji(emoticon='🔥')"": 91, ""ReactionEmoji(emoticon='😍')"": 21, ""ReactionEmoji(emoticon='😇')"": 15, ""ReactionEmoji(emoticon='😁')"": 14, ""ReactionEmoji(emoticon='⚡')"": 9}"
18445,2025-04-29 17:17:29+00:00,,117991,324,0,{}
18444,2025-04-29 17:17:29+00:00,,119155,322,0,{}
18443,2025-04-29 17:17:29+00:00,,118356,320,0,{}
18442,2025-04-29 17:17:29+00:00,,111826,321,0,{}
18441,2025-04-29 17:17:29+00:00,,115089,321,0,{}
18440,2025-04-29 17:17:29+00:00,,110292,327,0,{}
18439,2025-04-29 17:17:29+00:00,"В мужской косметичке, как под капотом авто — должно быть все идеально🏎

Собрали список средств, которые стоит поставить на его полку в ванной: 

— гель для душа Рексона 
— увлажняющий флюид для лица okolo 
— уплотняющая сыворотка для волос Clear 
— гель-пена для бритья Payot 
— электрическая бритва Polaris 
— мыло Florinda 

Реклама",113944,321,64,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 508, ""ReactionEmoji(emoticon='❤')"": 326, ""ReactionEmoji(emoticon='😁')"": 126, ""ReactionEmoji(emoticon='🔥')"": 78, ""ReactionEmoji(emoticon='👍')"": 50, ""ReactionEmoji(emoticon='⚡')"": 21, ""ReactionEmoji(emoticon='😇')"": 16}"
18434,2025-04-29 14:03:41+00:00,,115642,523,0,{}
18433,2025-04-29 14:03:41+00:00,"Купить новые автодиффузоры Stella Fragrance для машины✅
Купить машину (как-нибудь потом)

Разве можно удержаться перед этими стильными ароматизаторами для салона авто? Каждый крепится на дефлектор: при включенном кондиционере приятный ненавязчивый аромат заполняет всё пространство.

— Гурманский Damn:  кожа, пачули, кедр  
— Цитрусовый Holy: грейпфрут, лимон, сандал 
— Цветочно-фруктовый Hey Sexy: ревень, розовый перец, белый мускус, сентифолия 

Реклама",118012,522,33,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 510, ""ReactionEmoji(emoticon='❤')"": 321, ""ReactionEmoji(emoticon='👍')"": 170, ""ReactionEmoji(emoticon='😍')"": 70, ""ReactionEmoji(emoticon='🔥')"": 25, ""ReactionEmoji(emoticon='😁')"": 22, ""ReactionEmoji(emoticon='⚡')"": 5}"
18432,2025-04-29 13:02:37+00:00,"⚡️Было или не было? Бьюти-игра в прямом эфире! 

Наши герои расскажут интересные истории из жизни, ответят на ваши вопросы и разыграют подарок. Скорее жмите на кнопку и подключайтесь!",104692,0,0,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 339, ""ReactionEmoji(emoticon='❤')"": 178, ""ReactionEmoji(emoticon='👍')"": 99, ""ReactionEmoji(emoticon='😁')"": 63, ""ReactionEmoji(emoticon='🔥')"": 25}"
18431,2025-04-29 12:26:24+00:00,"Собираем косметичку на тренировку. Часть 4: бассейн.

Рыбу, которая первой вышла на сушу, не осуждаем, но вода нас всё еще притягивает — наверное, поэтому плавание так популярно. Из-за пользы для мыщц и суставов, конечно, тоже🩷

Приготовили продукты для любителей водного спорта:

— спортивное полотенце OCEAS
— раздельный купальник Jenee Mer Perle
— тональный кушон с spf 50 Thim Luminous Skin
— крем-баттер для тела FOR ME Nuts & Crumbs
— блеск для губ INTO YOU Syrup Lip Gel

Реклама",95832,68,45,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 454, ""ReactionEmoji(emoticon='❤')"": 272, ""ReactionEmoji(emoticon='😍')"": 107, ""ReactionEmoji(emoticon='👍')"": 97, ""ReactionEmoji(emoticon='😁')"": 16, ""ReactionEmoji(emoticon='🔥')"": 13, ""ReactionEmoji(emoticon='⚡')"": 12}"
18430,2025-04-29 09:57:56+00:00,,98731,61,0,{}
18429,2025-04-29 09:57:56+00:00,,102008,61,0,{}
18428,2025-04-29 09:57:56+00:00,,101452,66,0,{}
18427,2025-04-29 09:57:56+00:00,,96504,63,0,{}
18426,2025-04-29 09:57:56+00:00,,95978,62,0,{}
18425,2025-04-29 09:57:56+00:00,"Убеждены, что эстетика важна даже в ванной, и это уже достаточный аргумент для такого заказа из Золотого Яблока💚

— мыльница Ridder
— стакан для зубных щеток Hansgrohe 
— диспенсер для мыла ND Play 
— корзинка Moroshka 
— полотенце для лица Sonno 
— штора для ванной Master House 

При покупке этих и других товаров можно получить до 1 500 бонусов на карту клиента до 30 апреля!

Реклама",97211,62,31,"{""ReactionEmoji(emoticon='❤')"": 471, 'ReactionCustomEmoji(document_id=5343638107403087029)': 234, ""ReactionEmoji(emoticon='👍')"": 147, ""ReactionEmoji(emoticon='🔥')"": 63, ""ReactionEmoji(emoticon='⚡')"": 14, ""ReactionEmoji(emoticon='😁')"": 12, ""ReactionEmoji(emoticon='😇')"": 7}"
18424,2025-04-29 08:09:42+00:00,,106822,90,0,{}
18423,2025-04-29 08:09:42+00:00,,108800,100,0,{}
18422,2025-04-29 08:09:42+00:00,,107265,89,0,{}
18421,2025-04-29 08:09:42+00:00,,104054,94,0,{}
18420,2025-04-29 08:09:42+00:00,"Мы не из тех, кто идет на прогулку с микро-сумкой, потому что туда не поместится наша косметичка🌟

Ведь без этих продуктов мы не выходим из дома: 

— блеск для губ Piminova Valery 
— пудра для лица Annbeauty
— матирующие салфетки FOR ME 
— парфюмерная вода Essential Parfums Paris 

Реклама",105301,89,28,"{""ReactionEmoji(emoticon='❤')"": 550, 'ReactionCustomEmoji(document_id=5343638107403087029)': 257, ""ReactionEmoji(emoticon='🔥')"": 126, ""ReactionEmoji(emoticon='😍')"": 64, ""ReactionEmoji(emoticon='👍')"": 46, ""ReactionEmoji(emoticon='😁')"": 15, ""ReactionEmoji(emoticon='⚡')"": 11}"
18419,2025-04-29 06:51:12+00:00,"Такое сокровище нельзя скрывать, смотрите какая красивая банка у крема Clé de Peau Beauté! 

Volumizing Cream Supreme  делает контуры лица четкими, а кожу упругой и напитанной. В составе — экстракты водяного кресса и хауттюйнии сердцевидной. Наносим средство утром перед SPF и вечером после очищения кожи и нанесения сыворотки.

Для большего эффекта применяем несколько движений из ручного массажа лица. 

Реклама",100352,14,29,"{'ReactionCustomEmoji(document_id=5343638107403087029)': 421, ""ReactionEmoji(emoticon='❤')"": 223, ""ReactionEmoji(emoticon='🔥')"": 112, ""ReactionEmoji(emoticon='👍')"": 86, ""ReactionEmoji(emoticon='😁')"": 21}"
